TIME(unitless),BITDEP(ft),BLOCKCOMP(ft),DEP_RTN(ft),DEPTH(ft),FLOWIN(USgal/min),FLOWOUTPC(%),ROP_AVG(ft/h),DIFP(psi)
2018-07-26T04:57:53.0000000-06:00,5206.16,65.181,5205.5,5206.16,803.28,41.617,23.657,189.391
2018-07-26T04:57:55.0000000-06:00,5206.18,65.162,5205.5,5206.18,802.991,41.947,23.657,170.355
2018-07-26T04:57:57.0000000-06:00,5206.186,65.156,5205.5,5206.186,802.991,41.454,23.657,185.012
2018-07-26T04:57:59.0000000-06:00,5206.196,65.146,5205.5,5206.196,803.28,40.228,23.657,175.45
2018-07-26T04:58:01.0000000-06:00,5206.21,65.131,5205.5,5206.21,803.28,39.778,23.657,153.994
2018-07-26T04:58:03.0000000-06:00,5206.223,65.119,5205.5,5206.223,803.276,39.923,23.657,173.673
2018-07-26T04:58:05.0000000-06:00,5206.242,65.1,5205.5,5206.242,803.276,39.989,23.657,176.497
2018-07-26T04:58:07.0000000-06:00,5206.253,65.089,5205.5,5206.253,803.276,40.472,23.657,175.057
2018-07-26T04:58:09.0000000-06:00,5206.258,65.083,5205.5,5206.258,803.564,40.912,23.657,188.155
2018-07-26T04:58:11.0000000-06:00,5206.261,65.08,5205.5,5206.261,803.276,40.942,23.657,210.02
2018-07-26T04:58:13.0000000-06:00,5206.269,65.073,5205.5,5206.269,803.276,40.536,23.657,204.008
2018-07-26T04:58:15.0000000-06:00,5206.272,65.067,5205.5,5206.272,802.992,40.305,23.657,193.365
2018-07-26T04:58:17.0000000-06:00,5206.276,65.063,5205.5,5206.276,803.564,40.395,23.657,201.69
2018-07-26T04:58:19.0000000-06:00,5206.282,65.06,5205.5,5206.282,802.991,40.34,23.657,186.619
2018-07-26T04:58:21.0000000-06:00,5206.29,65.051,5205.5,5206.29,802.708,40.312,23.657,184.779
2018-07-26T04:58:23.0000000-06:00,5206.301,65.04,5205.5,5206.301,802.991,40.368,23.657,166.546
2018-07-26T04:58:25.0000000-06:00,5206.316,65.025,5205.5,5206.316,803.28,40.251,23.657,186.424
2018-07-26T04:58:27.0000000-06:00,5206.326,65.016,5205.5,5206.326,803.28,40.192,18.555,200.62
2018-07-26T04:58:29.0000000-06:00,5206.338,64.999,5206,5206.338,803.276,40.732,18.555,190.864
2018-07-26T04:58:31.0000000-06:00,5206.356,64.985,5206,5206.356,803.564,40.503,18.555,167.592
2018-07-26T04:58:33.0000000-06:00,5206.369,64.973,5206,5206.369,803.564,40.614,18.555,136.963
2018-07-26T04:58:35.0000000-06:00,5206.382,64.96,5206,5206.382,803.564,41.054,18.555,153.823
2018-07-26T04:58:37.0000000-06:00,5206.392,64.95,5206,5206.392,802.992,40.298,18.555,182.284
2018-07-26T04:58:39.0000000-06:00,5206.405,64.937,5206,5206.405,803.276,40.141,18.555,180.538
2018-07-26T04:58:41.0000000-06:00,5206.416,64.926,5206,5206.416,803.276,40.588,18.555,173.014
2018-07-26T04:58:43.0000000-06:00,5206.434,64.907,5206,5206.434,803.276,40.42,18.555,189.022
2018-07-26T04:58:45.0000000-06:00,5206.451,64.89,5206,5206.451,803.28,40.209,18.555,179.122
2018-07-26T04:58:47.0000000-06:00,5206.461,64.881,5206,5206.461,803.276,40.536,18.555,204.44
2018-07-26T04:58:49.0000000-06:00,5206.473,64.869,5206,5206.473,802.991,40.696,18.555,222.144
2018-07-26T04:58:51.0000000-06:00,5206.482,64.854,5206,5206.482,802.991,40.444,18.555,224.315
2018-07-26T04:58:53.0000000-06:00,5206.5,64.843,5206,5206.5,802.708,40.397,18.555,168.537
2018-07-26T04:58:55.0000000-06:00,5206.508,64.833,5206,5206.508,802.708,40.038,18.555,182.899
2018-07-26T04:58:57.0000000-06:00,5206.52,64.821,5206,5206.52,802.991,40.185,18.555,186.339
2018-07-26T04:58:59.0000000-06:00,5206.541,64.801,5206,5206.541,803.564,40.335,18.555,189.226
2018-07-26T04:59:01.0000000-06:00,5206.56,64.782,5206,5206.56,802.992,39.842,18.555,208.182
2018-07-26T04:59:03.0000000-06:00,5206.586,64.751,5206,5206.586,803.276,39.898,24.016,226.506
2018-07-26T04:59:05.0000000-06:00,5206.603,64.738,5206,5206.603,803.276,41.044,24.016,232.452
2018-07-26T04:59:07.0000000-06:00,5206.616,64.725,5206,5206.616,802.708,41.285,24.016,248.77
2018-07-26T04:59:09.0000000-06:00,5206.619,64.722,5206,5206.619,802.996,41.144,24.016,247.598
2018-07-26T04:59:11.0000000-06:00,5206.619,64.722,5206,5206.619,802.991,42.189,24.016,279.921
2018-07-26T04:59:13.0000000-06:00,5206.624,64.718,5206,5206.624,802.991,42.06,24.016,259.81
2018-07-26T04:59:15.0000000-06:00,5206.629,64.714,5206,5206.629,802.708,41.681,24.016,209.097
2018-07-26T04:59:17.0000000-06:00,5206.632,64.709,5206,5206.632,803.276,41.682,24.016,208.282
2018-07-26T04:59:19.0000000-06:00,5206.641,64.701,5206,5206.641,803.276,41.509,24.016,206.766
2018-07-26T04:59:21.0000000-06:00,5206.647,64.695,5206,5206.647,802.992,41.169,24.016,202.286
2018-07-26T04:59:23.0000000-06:00,5206.656,64.686,5206,5206.656,803.28,41.329,24.016,205.212
2018-07-26T04:59:25.0000000-06:00,5206.66,64.682,5206,5206.66,802.991,41.273,24.016,194.165
2018-07-26T04:59:27.0000000-06:00,5206.665,64.677,5206,5206.665,802.991,40.973,24.016,198.172
2018-07-26T04:59:29.0000000-06:00,5206.672,64.67,5206,5206.672,802.708,41.17,24.016,210.819
2018-07-26T04:59:31.0000000-06:00,5206.678,64.663,5206,5206.678,802.991,40.73,24.016,190.683
2018-07-26T04:59:33.0000000-06:00,5206.681,64.66,5206,5206.681,803.276,40.398,24.016,219.782
2018-07-26T04:59:35.0000000-06:00,5206.687,64.654,5206,5206.687,803.564,40.287,24.016,205.699
2018-07-26T04:59:37.0000000-06:00,5206.702,64.639,5206,5206.702,803.564,40.129,24.016,145.996
2018-07-26T04:59:39.0000000-06:00,5206.718,64.624,5206,5206.718,803.276,40.14,13.97,148.928
2018-07-26T04:59:41.0000000-06:00,5206.736,64.613,5206,5206.736,803.276,40.413,13.97,148.195
2018-07-26T04:59:43.0000000-06:00,5206.741,64.593,5206,5206.741,803.564,40.23,13.97,157.5
2018-07-26T04:59:45.0000000-06:00,5206.766,64.575,5206,5206.766,803.564,40.365,13.97,181.445
2018-07-26T04:59:47.0000000-06:00,5206.779,64.563,5206,5206.779,803.564,40.541,13.97,143.429
2018-07-26T04:59:49.0000000-06:00,5206.801,64.541,5206,5206.801,803.564,40.466,13.97,152.914
2018-07-26T04:59:51.0000000-06:00,5206.82,64.522,5206,5206.82,803.28,40.143,13.97,197.244
2018-07-26T04:59:53.0000000-06:00,5206.83,64.512,5206,5206.83,802.708,40.485,13.97,173.094
2018-07-26T04:59:55.0000000-06:00,5206.852,64.489,5206.5,5206.852,802.991,40.209,13.97,131.461
2018-07-26T04:59:57.0000000-06:00,5206.863,64.479,5206.5,5206.863,803.28,40.262,13.97,149.224
2018-07-26T04:59:59.0000000-06:00,5206.882,64.46,5206.5,5206.882,802.991,40.243,13.97,162.852
2018-07-26T05:00:01.0000000-06:00,5206.902,64.44,5206.5,5206.902,803.28,40.434,13.97,175.494
2018-07-26T05:00:03.0000000-06:00,5206.928,64.414,5206.5,5206.928,803.564,40.422,13.97,207.092
2018-07-26T05:00:05.0000000-06:00,5206.946,64.396,5206.5,5206.946,803.564,40.748,13.97,219.67
2018-07-26T05:00:07.0000000-06:00,5206.964,64.383,5206.5,5206.964,803.276,40.562,13.97,238.622
2018-07-26T05:00:09.0000000-06:00,5206.975,64.367,5206.5,5206.975,802.992,40.556,13.97,235.093
2018-07-26T05:00:11.0000000-06:00,5206.976,64.366,5206.5,5206.976,802.992,40.55,13.97,245.361
2018-07-26T05:00:13.0000000-06:00,5206.981,64.36,5206.5,5206.981,802.708,40.593,13.97,243.779
2018-07-26T05:00:15.0000000-06:00,5206.981,64.36,5206.5,5206.981,802.708,40.634,27.287,243.251
2018-07-26T05:00:17.0000000-06:00,5206.981,64.36,5206.5,5206.981,802.991,40.476,27.287,253.884
2018-07-26T05:00:19.0000000-06:00,5206.988,64.354,5206.5,5206.988,802.991,39.968,27.287,224.712
2018-07-26T05:00:21.0000000-06:00,5206.991,64.35,5206.5,5206.991,802.708,40.456,27.287,206.945
2018-07-26T05:00:23.0000000-06:00,5206.995,64.347,5206.5,5206.995,803.276,40.526,27.287,173.83
2018-07-26T05:00:25.0000000-06:00,5207.013,64.328,5206.5,5207.013,803.564,40.686,27.287,152.394
2018-07-26T05:00:27.0000000-06:00,5207.04,64.301,5206.5,5207.04,803.564,41.169,27.287,161.614
2018-07-26T05:00:29.0000000-06:00,5207.051,64.291,5206.5,5207.051,802.992,41.361,27.287,155.739
2018-07-26T05:00:31.0000000-06:00,5207.079,64.263,5206.5,5207.079,803.276,41.162,27.287,178.533
2018-07-26T05:00:33.0000000-06:00,5207.1,64.248,5206.5,5207.1,802.988,41.348,27.287,150.702
2018-07-26T05:00:35.0000000-06:00,5207.112,64.229,5206.5,5207.112,803.564,41.01,27.287,167.707
2018-07-26T05:00:37.0000000-06:00,5207.132,64.209,5206.5,5207.132,802.708,41.327,27.287,163.421
2018-07-26T05:00:39.0000000-06:00,5207.153,64.189,5206.5,5207.153,802.991,41.449,27.287,174.099
2018-07-26T05:00:41.0000000-06:00,5207.172,64.17,5206.5,5207.172,802.991,41.511,27.287,174.301
2018-07-26T05:00:43.0000000-06:00,5207.193,64.149,5206.5,5207.193,803.28,41.611,27.287,179.108
2018-07-26T05:00:45.0000000-06:00,5207.213,64.128,5206.5,5207.213,802.988,41.818,27.287,165.483
2018-07-26T05:00:47.0000000-06:00,5207.222,64.111,5206.5,5207.222,802.992,42.169,27.287,179.024
2018-07-26T05:00:49.0000000-06:00,5207.247,64.095,5206.5,5207.247,803.564,41.961,27.287,117.421
2018-07-26T05:00:51.0000000-06:00,5207.268,64.073,5206.5,5207.268,803.564,41.609,27.287,146.751
2018-07-26T05:00:53.0000000-06:00,5207.274,64.066,5206.5,5207.274,803.276,41.735,27.932,164.09
2018-07-26T05:00:55.0000000-06:00,5207.285,64.057,5206.5,5207.285,803.276,41.44,27.932,168.716
2018-07-26T05:00:57.0000000-06:00,5207.294,64.047,5206.5,5207.294,803.276,40.457,27.932,146.179
2018-07-26T05:00:59.0000000-06:00,5207.307,64.035,5206.5,5207.307,803.276,40.719,27.932,156.938
2018-07-26T05:01:01.0000000-06:00,5207.316,64.018,5206.5,5207.316,803.564,40.818,27.932,161.014
2018-07-26T05:01:03.0000000-06:00,5207.329,64.013,5206.5,5207.329,803.276,40.244,27.932,154.328
2018-07-26T05:01:05.0000000-06:00,5207.34,64.001,5206.5,5207.34,803.564,40.175,27.932,173.867
2018-07-26T05:01:07.0000000-06:00,5207.348,63.993,5206.5,5207.348,803.564,40.291,27.932,161.396
2018-07-26T05:01:09.0000000-06:00,5207.357,63.985,5206.5,5207.357,803.276,39.823,27.932,164.646
2018-07-26T05:01:11.0000000-06:00,5207.378,63.963,5206.5,5207.378,802.992,39.295,27.932,114.082
2018-07-26T05:01:13.0000000-06:00,5207.383,63.958,5206.5,5207.383,803.564,38.897,27.932,125.466
2018-07-26T05:01:15.0000000-06:00,5207.387,63.954,5206.5,5207.387,803.276,39.646,27.932,141.661
2018-07-26T05:01:17.0000000-06:00,5207.396,63.946,5206.5,5207.396,802.991,40.159,27.932,137.479
2018-07-26T05:01:19.0000000-06:00,5207.416,63.921,5206.5,5207.416,803.28,40.307,27.932,163.685
2018-07-26T05:01:21.0000000-06:00,5207.427,63.914,5206.5,5207.427,803.28,40.679,27.932,169.638
2018-07-26T05:01:23.0000000-06:00,5207.436,63.906,5206.5,5207.436,803.28,41.089,27.932,167.287
2018-07-26T05:01:25.0000000-06:00,5207.444,63.897,5206.5,5207.444,803.276,40.884,27.932,174.108
2018-07-26T05:01:27.0000000-06:00,5207.455,63.887,5207,5207.455,803.564,40.706,27.932,201.555
2018-07-26T05:01:29.0000000-06:00,5207.462,63.879,5207,5207.462,803.28,40.531,27.932,189.17
2018-07-26T05:01:31.0000000-06:00,5207.47,63.871,5207,5207.47,803.276,41.054,18.83,152.333
2018-07-26T05:01:33.0000000-06:00,5207.488,63.856,5207,5207.488,803.276,41.111,18.83,135.608
2018-07-26T05:01:35.0000000-06:00,5207.494,63.848,5207,5207.494,803.564,40.475,18.83,153.937
2018-07-26T05:01:37.0000000-06:00,5207.51,63.832,5207,5207.51,803.564,39.911,18.83,149.377
2018-07-26T05:01:39.0000000-06:00,5207.52,63.821,5207,5207.52,803.564,40.245,18.83,150.801
2018-07-26T05:01:41.0000000-06:00,5207.529,63.812,5207,5207.529,803.276,40.025,18.83,168.446
2018-07-26T05:01:43.0000000-06:00,5207.54,63.802,5207,5207.54,803.564,40.055,18.83,182.947
2018-07-26T05:01:45.0000000-06:00,5207.551,63.791,5207,5207.551,803.564,40.234,18.83,146.735
2018-07-26T05:01:47.0000000-06:00,5207.56,63.779,5207,5207.56,802.992,40.504,18.83,182.964
2018-07-26T05:01:49.0000000-06:00,5207.577,63.765,5207,5207.577,802.991,40.272,18.83,149.391
2018-07-26T05:01:51.0000000-06:00,5207.592,63.75,5207,5207.592,803.28,40.043,18.83,152.981
2018-07-26T05:01:53.0000000-06:00,5207.597,63.745,5207,5207.597,803.28,40.038,18.83,184.835
2018-07-26T05:01:55.0000000-06:00,5207.614,63.727,5207,5207.614,802.708,39.726,18.83,181.788
2018-07-26T05:01:57.0000000-06:00,5207.627,63.711,5207,5207.627,803.276,39.579,18.83,194.601
2018-07-26T05:01:59.0000000-06:00,5207.648,63.693,5207,5207.648,803.564,39.901,18.83,204.175
2018-07-26T05:02:01.0000000-06:00,5207.663,63.678,5207,5207.663,803.276,39.741,18.83,213.329
2018-07-26T05:02:03.0000000-06:00,5207.678,63.663,5207,5207.678,802.992,39.49,18.83,215.389
2018-07-26T05:02:05.0000000-06:00,5207.686,63.655,5207,5207.686,803.276,39.517,18.83,225.89
2018-07-26T05:02:07.0000000-06:00,5207.695,63.644,5207,5207.695,803.276,40.065,22.285,215.673
2018-07-26T05:02:09.0000000-06:00,5207.704,63.637,5207,5207.704,802.708,39.679,22.285,201.026
2018-07-26T05:02:11.0000000-06:00,5207.719,63.622,5207,5207.719,802.991,40.042,22.285,197.284
2018-07-26T05:02:13.0000000-06:00,5207.725,63.617,5207,5207.725,802.991,40.332,22.285,223.797
2018-07-26T05:02:15.0000000-06:00,5207.731,63.61,5207,5207.731,802.991,41.192,22.285,204.475
2018-07-26T05:02:17.0000000-06:00,5207.738,63.603,5207,5207.738,802.991,41.103,22.285,205.695
2018-07-26T05:02:19.0000000-06:00,5207.75,63.591,5207,5207.75,803.276,40.91,22.285,160.711
2018-07-26T05:02:21.0000000-06:00,5207.761,63.581,5207,5207.761,803.276,41.152,22.285,156.418
2018-07-26T05:02:23.0000000-06:00,5207.78,63.561,5207,5207.78,802.992,41.362,22.285,161.068
2018-07-26T05:02:25.0000000-06:00,5207.796,63.546,5207,5207.796,803.276,40.883,22.285,169.217
2018-07-26T05:02:27.0000000-06:00,5207.816,63.525,5207,5207.816,803.564,40.107,22.285,169.207
2018-07-26T05:02:29.0000000-06:00,5207.838,63.504,5207,5207.838,803.564,40.308,22.285,167.665
2018-07-26T05:02:31.0000000-06:00,5207.862,63.479,5207,5207.862,803.564,40.168,22.285,171.07
2018-07-26T05:02:33.0000000-06:00,5207.883,63.458,5207,5207.883,802.991,39.507,22.285,182.316
2018-07-26T05:02:35.0000000-06:00,5207.888,63.454,5207,5207.888,802.991,39.496,22.285,194.484
2018-07-26T05:02:37.0000000-06:00,5207.892,63.45,5207.5,5207.892,803.28,40.028,22.285,178.409
2018-07-26T05:02:39.0000000-06:00,5207.903,63.438,5207.5,5207.903,802.991,40.234,22.285,162.547
2018-07-26T05:02:41.0000000-06:00,5207.913,63.428,5207.5,5207.913,802.991,40.156,22.285,156.442
2018-07-26T05:02:43.0000000-06:00,5207.925,63.417,5207.5,5207.925,803.28,40.584,22.285,140.069
2018-07-26T05:02:45.0000000-06:00,5207.939,63.398,5207.5,5207.939,803.564,40.761,23.216,145.128
2018-07-26T05:02:47.0000000-06:00,5207.947,63.394,5207.5,5207.947,803.276,40.299,23.216,163.53
2018-07-26T05:02:49.0000000-06:00,5207.95,63.391,5207.5,5207.95,803.28,40.198,23.216,143.642
2018-07-26T05:02:51.0000000-06:00,5207.967,63.372,5207.5,5207.967,803.564,40.104,23.216,170.412
2018-07-26T05:02:53.0000000-06:00,5207.98,63.362,5207.5,5207.98,803.564,39.864,23.216,162.565
2018-07-26T05:02:55.0000000-06:00,5207.988,63.354,5207.5,5207.988,803.276,39.833,23.216,154.393
2018-07-26T05:02:57.0000000-06:00,5208.004,63.337,5207.5,5208.004,802.992,40.383,23.216,173.707
2018-07-26T05:02:59.0000000-06:00,5208.022,63.32,5207.5,5208.022,803.276,40.865,23.216,161.683
2018-07-26T05:03:01.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.276,40.398,23.216,171.917
2018-07-26T05:03:03.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.276,40.256,23.216,143.184
2018-07-26T05:03:05.0000000-06:00,5208.029,63.312,5207.5,5208.029,802.992,39.939,23.216,126.549
2018-07-26T05:03:07.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.564,39.547,23.216,135.732
2018-07-26T05:03:09.0000000-06:00,5208.029,63.312,5207.5,5208.029,802.991,39.858,23.216,141.573
2018-07-26T05:03:11.0000000-06:00,5208.029,63.312,5207.5,5208.029,802.991,40.492,23.216,125.71
2018-07-26T05:03:13.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.28,40.648,23.216,145.528
2018-07-26T05:03:15.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.28,41.032,23.216,143.868
2018-07-26T05:03:17.0000000-06:00,5208.029,63.312,5207.5,5208.029,802.991,41.055,23.216,145.848
2018-07-26T05:03:19.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.276,40.03,23.216,136.091
2018-07-26T05:03:21.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.564,40.229,23.216,143.236
2018-07-26T05:03:23.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.564,40.615,8.991,129.261
2018-07-26T05:03:25.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.276,40.798,8.991,83.393
2018-07-26T05:03:27.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.564,40.765,8.991,86.093
2018-07-26T05:03:29.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.564,40.81,8.991,88.65
2018-07-26T05:03:31.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.564,40.431,8.991,85.38
2018-07-26T05:03:33.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.564,40.354,8.991,92.566
2018-07-26T05:03:35.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.848,40.471,8.991,101.537
2018-07-26T05:03:37.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.564,41.061,8.991,99.625
2018-07-26T05:03:39.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.564,41.335,8.991,102.213
2018-07-26T05:03:41.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.564,41.061,8.991,90.7
2018-07-26T05:03:43.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.564,40.706,8.991,82.732
2018-07-26T05:03:45.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.564,40.575,8.991,55.913
2018-07-26T05:03:47.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.848,40.454,8.991,86.184
2018-07-26T05:03:49.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.848,40.355,8.991,102.45
2018-07-26T05:03:51.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.564,41.016,8.991,101.993
2018-07-26T05:03:53.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.564,41.471,8.991,107.74
2018-07-26T05:03:55.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.276,41.63,8.991,112.084
2018-07-26T05:03:57.0000000-06:00,5208.029,63.312,5207.5,5208.029,803.564,41.395,8.991,120.343
2018-07-26T05:03:59.0000000-06:00,5208.029,63.312,5208,5208.029,803.276,41.442,8.991,109.119
2018-07-26T05:04:01.0000000-06:00,5208.029,63.312,5208,5208.029,803.564,41.571,4.485,105.075
2018-07-26T05:04:03.0000000-06:00,5208.029,63.312,5208,5208.029,803.564,41.118,4.485,91.325
2018-07-26T05:04:05.0000000-06:00,5208.029,63.312,5208,5208.029,803.564,40.468,4.485,83.499
2018-07-26T05:04:07.0000000-06:00,5208.029,63.312,5208,5208.029,803.564,40.511,4.485,105.083
2018-07-26T05:04:09.0000000-06:00,5208.029,63.312,5208,5208.029,803.564,40.885,4.485,98.742
2018-07-26T05:04:11.0000000-06:00,5208.029,63.312,5208,5208.029,804.133,40.976,4.485,51.786
2018-07-26T05:04:13.0000000-06:00,5208.029,63.312,5208,5208.029,804.133,40.842,4.485,52.016
2018-07-26T05:04:15.0000000-06:00,5208.029,63.312,5208,5208.029,803.848,40.913,4.485,49.841
2018-07-26T05:04:17.0000000-06:00,5208.029,63.312,5208,5208.029,803.848,41.086,4.485,85.183
2018-07-26T05:04:19.0000000-06:00,5208.029,63.312,5208,5208.029,803.848,40.75,4.485,80.15
2018-07-26T05:04:21.0000000-06:00,5208.029,63.312,5208,5208.029,803.564,40.541,4.485,57.304
2018-07-26T05:04:23.0000000-06:00,5208.029,63.312,5208,5208.029,803.564,40.568,0,35.552
2018-07-26T05:04:25.0000000-06:00,5208.029,63.312,5208,5208.029,803.848,40.965,0,70.559
2018-07-26T05:04:27.0000000-06:00,5208.029,63.312,5208,5208.029,804.137,40.578,0,62.418
2018-07-26T05:04:29.0000000-06:00,5208.029,63.312,5208,5208.029,803.848,40.287,0,63.17
2018-07-26T05:04:31.0000000-06:00,5208.029,63.312,5208,5208.029,803.853,39.918,0,61.066
2018-07-26T05:04:33.0000000-06:00,5208.029,63.312,5208,5208.029,803.564,39.957,0,62.892
2018-07-26T05:04:35.0000000-06:00,5208.029,63.312,5208,5208.029,803.564,40.526,0,67.967
2018-07-26T05:04:37.0000000-06:00,5208.029,63.312,5208,5208.029,803.564,40.923,0,56.702
2018-07-26T05:04:39.0000000-06:00,5208.029,63.312,5208,5208.029,803.564,41.392,0,65.225
2018-07-26T05:04:41.0000000-06:00,5208.029,63.312,5208,5208.029,803.848,41.649,0,67.779
2018-07-26T05:04:43.0000000-06:00,5208.029,63.312,5208,5208.029,803.848,41.602,0,79.658
2018-07-26T05:04:45.0000000-06:00,5208.029,63.312,5208,5208.029,803.848,41.099,0,90.808
2018-07-26T05:04:47.0000000-06:00,5208.029,63.312,5208,5208.029,803.853,41.16,0,35.584
2018-07-26T05:04:49.0000000-06:00,5208.029,63.312,5208,5208.029,803.564,40.313,0,51.539
2018-07-26T05:04:51.0000000-06:00,5208.029,63.312,5208,5208.029,804.137,40.339,0,40.227
2018-07-26T05:04:53.0000000-06:00,5208.029,63.312,5208,5208.029,803.848,40.127,0,68.88
2018-07-26T05:04:55.0000000-06:00,5208.029,63.312,5208,5208.029,803.848,40.162,0,67.361
2018-07-26T05:04:57.0000000-06:00,5208.029,63.312,5208,5208.029,804.133,40.238,0,69.197
2018-07-26T05:04:59.0000000-06:00,5208.029,63.312,5208,5208.029,804.133,41.204,0,45.48
2018-07-26T23:00:00.0000000-06:00,6253.842,52.242,6253,6253.842,752.739,55.191,97.756,294.076
2018-07-26T23:00:02.0000000-06:00,6253.93,52.13,6253,6253.93,752.736,55.68,97.756,285.75
2018-07-26T23:00:04.0000000-06:00,6253.995,52.088,6253,6253.995,752.49,56.831,97.756,305.223
2018-07-26T23:00:06.0000000-06:00,6254.09,51.993,6253,6254.09,752.49,56.435,97.756,325.347
2018-07-26T23:00:08.0000000-06:00,6254.129,51.954,6253,6254.129,752.237,55.512,97.756,391.485
2018-07-26T23:00:10.0000000-06:00,6254.159,51.924,6253,6254.159,752.237,54.8,97.756,420.927
2018-07-26T23:00:12.0000000-06:00,6254.171,51.912,6253,6254.171,752.237,55.828,97.756,435.337
2018-07-26T23:00:14.0000000-06:00,6254.195,51.888,6253,6254.195,752.237,55.712,97.756,447.82
2018-07-26T23:00:16.0000000-06:00,6254.23,51.853,6253,6254.23,751.989,57.088,97.756,440.842
